ProductID	RelatedProuductID
138	5
138	8
138	9
138	12
138	18
138	28
138	33
138	34
138	42
138	45
138	61
138	68
138	77
138	88
138	91
138	112
138	124
138	134
138	142
138	161
138	181
138	193
138	206
138	219
139	19
139	40
139	63
139	68
139	71
139	80
139	85
139	86
139	88
139	89
139	124
139	129
139	133
139	185
139	187
139	197
139	210
139	214
139	230
139	233
139	245
139	247
139	252
140	2
140	3
140	4
140	8
140	9
140	10
140	11
140	12
140	14
140	19
140	27
140	28
140	29
140	30
140	36
140	41
140	47
140	48
140	49
140	63
140	69
140	79
140	107
140	108
140	112
140	125
140	130
140	137
140	144
140	145
140	163
140	167
140	170
140	171
140	174
140	199
140	244
141	4
141	5
141	8
141	13
141	16
141	18
141	25
141	55
141	56
141	58
141	60
141	90
141	92
141	102
141	104
141	116
141	136
141	137
141	155
141	174
141	180
141	194
141	197
141	211
141	225
141	237
141	243
142	138
142	161
143	4
143	15
143	19
143	20
143	24
143	26
143	31
143	32
143	39
143	40
143	61
143	64
143	71
143	74
143	78
143	82
143	93
143	97
143	114
143	115
143	120
143	129
143	131
143	135
143	146
143	159
143	162
143	165
143	169
143	173
143	185
143	187
143	197
143	203
143	205
143	209
143	218
143	221
143	223
143	224
143	227
143	233
143	238
143	240
143	242
143	243
143	247
144	2
144	3
144	4
144	8
144	9
144	11
144	12
144	14
144	19
144	27
144	28
144	36
144	41
144	47
144	49
144	63
144	79
144	107
144	108
144	112
144	125
144	130
144	137
144	140
144	145
144	163
144	170
144	171
144	199
145	2
145	3
145	4
145	8
145	9
145	11
145	12
145	14
145	19
145	27
145	28
145	36
145	41
145	47
145	49
145	63
145	79
145	107
145	108
145	112
145	125
145	130
145	137
145	140
145	144
145	163
145	170
145	171
145	199
146	4
146	15
146	24
146	26
146	39
146	64
146	71
146	74
146	75
146	82
146	93
146	94
146	114
146	120
146	143
146	150
146	153
146	155
146	162
146	165
146	169
146	187
146	197
146	205
146	209
146	221
146	223
146	233
146	238
146	242
146	243
146	247
148	1
148	10
148	78
148	85
148	89
148	108
148	113
148	135
148	163
148	168
148	184
148	189
148	210
148	220
148	230
148	240
148	246
148	252
150	75
150	94
150	146
150	153
150	155
150	169
150	238
153	75
153	94
153	146
153	150
153	155
153	169
153	238
155	4
155	5
155	8
155	13
155	16
155	18
155	25
155	55
155	56
155	58
155	60
155	75
155	90
155	92
155	94
155	102
155	104
155	116
155	136
155	137
155	141
155	146
155	150
155	153
155	169
155	174
155	180
155	194
155	197
155	211
155	225
155	237
155	238
155	243
159	19
159	20
159	31
159	32
159	40
159	61
159	78
159	97
159	115
159	129
159	131
159	135
159	143
159	173
159	185
159	203
159	218
159	224
159	227
159	240
161	138
161	142
162	4
162	15
162	24
162	26
162	39
162	64
162	71
162	74
162	82
162	93
162	114
162	120
162	143
162	146
162	165
162	169
162	187
162	197
162	205
162	209
162	221
162	223
162	233
162	238
162	242
162	243
162	247
163	1
163	2
163	3
163	4
163	8
163	9
163	10
163	11
163	12
163	14
163	19
163	27
163	28
163	36
163	41
163	47
163	49
163	63
163	78
163	79
163	85
163	89
163	107
163	108
163	112
163	113
163	125
163	130
163	135
163	137
163	140
163	144
163	145
163	148
163	168
163	170
163	171
163	184
163	189
163	199
163	210
163	220
163	230
163	240
163	246
163	252
164	108
164	120
164	129
164	130
164	174
164	189
164	193
164	198
164	210
164	213
164	223
164	225
164	235
164	238
164	245
164	252
165	4
165	15
165	24
165	26
165	39
165	64
165	71
165	74
165	82
165	93
165	114
165	120
165	143
165	146
165	162
165	169
165	187
165	197
165	205
165	209
165	221
165	223
165	233
165	238
165	242
165	243
165	247
166	75
166	183
166	222
166	229
167	2
167	3
167	10
167	14
167	29
167	30
167	48
167	69
167	117
167	121
167	125
167	130
167	137
167	140
167	170
167	174
167	239
167	244
168	1
168	10
168	78
168	85
168	89
168	108
168	113
168	135
168	148
168	163
168	184
168	189
168	210
168	220
168	230
168	240
168	246
168	252
169	4
169	15
169	24
169	26
169	39
169	64
169	71
169	74
169	75
169	82
169	93
169	94
169	114
169	120
169	143
169	146
169	150
169	153
169	155
169	162
169	165
169	187
169	197
169	205
169	209
169	221
169	223
169	233
169	238
169	242
169	243
169	247
170	2
170	3
170	4
170	8
170	9
170	11
170	12
170	14
170	19
170	27
170	28
170	36
170	41
170	47
170	49
170	63
170	66
170	79
170	107
170	108
170	112
170	117
170	121
170	125
170	130
170	137
170	140
170	144
170	145
170	163
170	167
170	171
170	174
170	179
170	199
170	202
170	228
170	237
170	239
170	243
171	2
171	3
171	4
171	8
171	9
171	11
171	12
171	14
171	15
171	19
171	25
171	27
171	28
171	34
171	36
171	41
171	45
171	47
171	48
171	49
171	60
171	62
171	63
171	69
171	79
171	80
171	82
171	85
171	88
171	107
171	108
171	112
171	125
171	130
171	137
171	140
171	144
171	145
171	163
171	170
171	183
171	199
171	213
173	19
173	20
173	31
173	32
173	40
173	61
173	78
173	97
173	115
173	129
173	131
173	135
173	143
173	159
173	185
173	203
173	218
173	224
173	227
173	240
174	2
174	3
174	4
174	5
174	8
174	10
174	13
174	14
174	16
174	18
174	25
174	29
174	30
174	48
174	55
174	56
174	58
174	60
174	69
174	90
174	92
174	102
174	104
174	108
174	116
174	117
174	120
174	121
174	125
174	129
174	130
174	136
174	137
174	140
174	141
174	155
174	164
174	167
174	170
174	180
174	189
174	193
174	194
174	197
174	198
174	210
174	211
174	213
174	223
174	225
174	235
174	237
174	238
174	239
174	243
174	244
174	245
174	252
179	66
179	125
179	170
179	202
179	228
179	237
179	243
180	4
180	5
180	8
180	13
180	16
180	18
180	25
180	55
180	56
180	58
180	60
180	90
180	92
180	102
180	104
180	116
180	136
180	137
180	141
180	155
180	174
180	194
180	197
180	211
180	225
180	237
180	243
181	4
181	5
181	8
181	9
181	12
181	18
181	28
181	33
181	34
181	42
181	45
181	61
181	68
181	77
181	88
181	91
181	112
181	124
181	134
181	138
181	193
181	206
181	219
183	3
183	4
183	8
183	15
183	25
183	34
183	45
183	48
183	60
183	62
183	69
183	75
183	79
183	80
183	82
183	85
183	88
183	166
183	171
183	213
183	222
183	229
184	1
184	10
184	78
184	85
184	89
184	108
184	113
184	135
184	148
184	163
184	168
184	189
184	210
184	220
184	230
184	240
184	246
184	252
185	19
185	20
185	31
185	32
185	40
185	61
185	63
185	68
185	71
185	78
185	80
185	85
185	86
185	88
185	89
185	97
185	115
185	124
185	129
185	131
185	133
185	135
185	139
185	143
185	159
185	173
185	187
185	197
185	203
185	210
185	214
185	218
185	224
185	227
185	230
185	233
185	240
185	245
185	247
185	252
187	4
187	15
187	19
187	24
187	26
187	39
187	40
187	63
187	64
187	68
187	71
187	74
187	80
187	82
187	85
187	86
187	88
187	89
187	93
187	114
187	120
187	124
187	129
187	133
187	139
187	143
187	146
187	162
187	165
187	169
187	185
187	197
187	205
187	209
187	210
187	214
187	221
187	223
187	230
187	233
187	238
187	242
187	243
187	245
187	247
187	252
189	1
189	10
189	78
189	85
189	89
189	108
189	113
189	120
189	129
189	130
189	135
189	148
189	163
189	164
189	168
189	174
189	184
189	193
189	198
189	210
189	213
189	220
189	223
189	225
189	230
189	235
189	238
189	240
189	245
189	246
189	252
193	4
193	5
193	8
193	9
193	12
193	18
193	28
193	33
193	34
193	42
193	45
193	61
193	68
193	77
193	88
193	91
193	108
193	112
193	120
193	124
193	129
193	130
193	134
193	138
193	164
193	174
193	181
193	189
193	198
193	206
193	210
193	213
193	219
193	223
193	225
193	235
193	238
193	245
193	252
194	4
194	5
194	8
194	13
194	16
194	18
194	25
194	55
194	56
194	58
194	60
194	90
194	92
194	102
194	104
194	116
194	136
194	137
194	141
194	155
194	174
194	180
194	197
194	211
194	225
194	237
194	243
197	4
197	5
197	8
197	13
197	15
197	16
197	18
197	19
197	24
197	25
197	26
197	39
197	40
197	55
197	56
197	58
197	60
197	63
197	64
197	68
197	71
197	74
197	80
197	82
197	85
197	86
197	88
197	89
197	90
197	92
197	93
197	102
197	104
197	114
197	116
197	120
197	124
197	129
197	133
197	136
197	137
197	139
197	141
197	143
197	146
197	155
197	162
197	165
197	169
197	174
197	180
197	185
197	187
197	194
197	205
197	209
197	210
197	211
197	214
197	221
197	223
197	225
197	230
197	233
197	237
197	238
197	242
197	243
197	245
197	247
197	252
198	108
198	120
198	129
198	130
198	164
198	174
198	189
198	193
198	210
198	213
198	223
198	225
198	235
198	238
198	245
198	252
199	2
199	3
199	4
199	8
199	9
199	11
199	12
199	14
199	19
199	27
199	28
199	36
199	41
199	47
199	49
199	63
199	79
199	107
199	108
199	112
199	125
199	130
199	137
199	140
199	144
199	145
199	163
199	170
199	171
202	66
202	125
202	170
202	179
202	228
202	237
202	243
203	19
203	20
203	31
203	32
203	40
203	61
203	78
203	97
203	115
203	129
203	131
203	135
203	143
203	159
203	173
203	185
203	218
203	224
203	227
203	240
205	4
205	15
205	24
205	26
205	39
205	64
205	71
205	74
205	82
205	93
205	114
205	120
205	143
205	146
205	162
205	165
205	169
205	187
205	197
205	209
205	221
205	223
205	233
205	238
205	242
205	243
205	247
206	4
206	5
206	8
206	9
206	12
206	18
206	28
206	33
206	34
206	42
206	45
206	61
206	68
206	77
206	88
206	91
206	112
206	124
206	134
206	138
206	181
206	193
206	219
209	4
209	15
209	24
209	26
209	39
209	64
209	71
209	74
209	82
209	93
209	114
209	120
209	143
209	146
209	162
209	165
209	169
209	187
209	197
209	205
209	221
209	223
209	233
209	238
209	242
209	243
209	247
210	1
210	10
210	19
210	23
210	40
210	63
210	68
210	71
210	78
210	80
210	85
210	86
210	88
210	89
210	108
210	113
210	120
210	124
210	129
210	130
210	132
210	133
210	135
210	139
210	148
210	163
210	164
210	168
210	174
210	184
210	185
210	187
210	189
210	193
210	197
210	198
210	211
210	213
210	214
210	220
210	223
210	225
210	230
210	233
210	235
210	238
210	240
210	245
210	246
210	247
210	252
211	4
211	5
211	8
211	13
211	16
211	18
211	23
211	25
211	55
211	56
211	58
211	60
211	90
211	92
211	102
211	104
211	116
211	132
211	136
211	137
211	141
211	155
211	174
211	180
211	194
211	197
211	210
211	225
211	237
211	243
213	3
213	4
213	8
213	15
213	19
213	20
213	21
213	23
213	25
213	31
213	34
213	41
213	44
213	45
213	48
213	52
213	60
213	62
213	67
213	69
213	72
213	79
213	80
213	82
213	84
213	85
213	87
213	88
213	94
213	98
213	106
213	108
213	120
213	129
213	130
213	164
213	171
213	174
213	183
213	189
213	193
213	198
213	210
213	216
213	223
213	225
213	235
213	238
213	241
213	242
213	245
213	252
214	19
214	40
214	63
214	68
214	71
214	80
214	85
214	86
214	88
214	89
214	124
214	129
214	133
214	139
214	185
214	187
214	197
214	210
214	230
214	233
214	245
214	247
214	252
216	19
216	20
216	21
216	23
216	25
216	31
216	41
216	44
216	52
216	62
216	67
216	72
216	84
216	87
216	94
216	98
216	106
216	213
216	241
216	242
218	19
218	20
218	31
218	32
218	40
218	61
218	78
218	97
218	115
218	129
218	131
218	135
218	143
218	159
218	173
218	185
218	203
218	224
218	227
218	240
219	4
219	5
219	8
219	9
219	12
219	18
219	28
219	33
219	34
219	42
219	45
219	61
219	68
219	77
219	88
219	91
219	112
219	124
219	134
219	138
219	181
219	193
219	206
220	1
220	10
220	78
220	85
220	89
220	108
220	113
220	135
220	148
220	163
220	168
220	184
220	189
220	210
220	230
220	240
220	246
220	252
221	4
221	15
221	24
221	26
221	39
221	64
221	71
221	74
221	82
221	93
221	114
221	120
221	143
221	146
221	162
221	165
221	169
221	187
221	197
221	205
221	209
221	223
221	233
221	238
221	242
221	243
221	247
222	75
222	166
222	183
222	229
223	4
223	15
223	24
223	26
223	39
223	64
223	71
223	74
223	82
223	93
223	108
223	114
223	120
223	129
223	130
223	143
223	146
223	162
223	164
223	165
223	169
223	174
223	187
223	189
223	193
223	197
223	198
223	205
223	209
223	210
223	213
223	221
223	225
223	233
223	235
223	238
223	242
223	243
223	245
223	247
223	252
224	19
224	20
224	31
224	32
224	40
224	61
224	78
224	97
224	115
224	129
224	131
224	135
224	143
224	159
224	173
224	185
224	203
224	218
224	227
224	240
225	4
225	5
225	8
225	13
225	16
225	18
225	25
225	55
225	56
225	58
225	60
225	90
225	92
225	102
225	104
225	108
225	116
225	120
225	129
225	130
225	136
225	137
225	141
225	155
225	164
225	174
225	180
225	189
225	193
225	194
225	197
225	198
225	210
225	211
225	213
225	223
225	235
225	237
225	238
225	243
225	245
225	252
227	19
227	20
227	31
227	32
227	40
227	61
227	78
227	97
227	115
227	129
227	131
227	135
227	143
227	159
227	173
227	185
227	203
227	218
227	224
227	240
228	66
228	125
228	170
228	179
228	202
228	237
228	243
229	75
229	166
229	183
229	222
230	1
230	10
230	19
230	40
230	63
230	68
230	71
230	78
230	80
230	85
230	86
230	88
230	89
230	108
230	113
230	124
230	129
230	133
230	135
230	139
230	148
230	163
230	168
230	184
230	185
230	187
230	189
230	197
230	210
230	214
230	220
230	233
230	240
230	245
230	246
230	247
230	252
233	4
233	15
233	19
233	24
233	26
233	39
233	40
233	63
233	64
233	68
233	71
233	74
233	80
233	82
233	85
233	86
233	88
233	89
233	93
233	114
233	120
233	124
233	129
233	133
233	139
233	143
233	146
233	162
233	165
233	169
233	185
233	187
233	197
233	205
233	209
233	210
233	214
233	221
233	223
233	230
233	238
233	242
233	243
233	245
233	247
233	252
235	108
235	120
235	129
235	130
235	164
235	174
235	189
235	193
235	198
235	210
235	213
235	223
235	225
235	238
235	245
235	252
237	4
237	5
237	8
237	13
237	16
237	18
237	25
237	55
237	56
237	58
237	60
237	66
237	90
237	92
237	102
237	104
237	116
237	125
237	136
237	137
237	141
237	155
237	170
237	174
237	179
237	180
237	194
237	197
237	202
237	211
237	225
237	228
237	243
238	4
238	15
238	24
238	26
238	39
238	64
238	71
238	74
238	75
238	82
238	93
238	94
238	108
238	114
238	120
238	129
238	130
238	143
238	146
238	150
238	153
238	155
238	162
238	164
238	165
238	169
238	174
238	187
238	189
238	193
238	197
238	198
238	205
238	209
238	210
238	213
238	221
238	223
238	225
238	233
238	235
238	242
238	243
238	245
238	247
238	252
239	117
239	121
239	167
239	170
239	174
240	1
240	10
240	19
240	20
240	31
240	32
240	40
240	61
240	78
240	85
240	89
240	97
240	108
240	113
240	115
240	129
240	131
240	135
240	143
240	148
240	159
240	163
240	168
240	173
240	184
240	185
240	189
240	203
240	210
240	218
240	220
240	224
240	227
240	230
240	246
240	252
241	19
241	20
241	21
241	23
241	25
241	31
241	41
241	44
241	52
241	62
241	67
241	72
241	84
241	87
241	94
241	98
241	106
241	213
241	216
241	242
242	4
242	15
242	19
242	20
242	21
242	23
242	24
242	25
242	26
242	31
242	39
242	41
242	44
242	52
242	62
242	64
242	67
242	71
242	72
242	74
242	82
242	84
242	87
242	93
242	94
242	98
242	106
242	114
242	120
242	143
242	146
242	162
242	165
242	169
242	187
242	197
242	205
242	209
242	213
242	216
242	221
242	223
242	233
242	238
242	241
242	243
242	247
243	4
243	5
243	8
243	13
243	15
243	16
243	18
243	24
243	25
243	26
243	39
243	55
243	56
243	58
243	60
243	64
243	66
243	71
243	74
243	82
243	90
243	92
243	93
243	102
243	104
243	114
243	116
243	120
243	125
243	136
243	137
243	141
243	143
243	146
243	155
243	162
243	165
243	169
243	170
243	174
243	179
243	180
243	187
243	194
243	197
243	202
243	205
243	209
243	211
243	221
243	223
243	225
243	228
243	233
243	237
243	238
243	242
243	247
244	2
244	3
244	10
244	14
244	29
244	30
244	48
244	69
244	125
244	130
244	137
244	140
244	167
244	174
245	19
245	40
245	63
245	68
245	71
245	80
245	85
245	86
245	88
245	89
245	108
245	120
245	124
245	129
245	130
245	133
245	139
245	164
245	174
245	185
245	187
245	189
245	193
245	197
245	198
245	210
245	213
245	214
245	223
245	225
245	230
245	233
245	235
245	238
245	247
245	252
246	1
246	10
246	78
246	85
246	89
246	108
246	113
246	135
246	148
246	163
246	168
246	184
246	189
246	210
246	220
246	230
246	240
246	252
247	4
247	15
247	19
247	24
247	26
247	39
247	40
247	63
247	64
247	68
247	71
247	74
247	80
247	82
247	85
247	86
247	88
247	89
247	93
247	114
247	120
247	124
247	129
247	133
247	139
247	143
247	146
247	162
247	165
247	169
247	185
247	187
247	197
247	205
247	209
247	210
247	214
247	221
247	223
247	230
247	233
247	238
247	242
247	243
247	245
247	252
252	1
252	10
252	19
252	40
252	63
252	68
252	71
252	78
252	80
252	85
252	86
252	88
252	89
252	108
252	113
252	120
252	124
252	129
252	130
252	133
252	135
252	139
252	148
252	163
252	164
252	168
252	174
252	184
252	185
252	187
252	189
252	193
252	197
252	198
252	210
252	213
252	214
252	220
252	223
252	225
252	230
252	233
252	235
252	238
252	240
252	245
252	246
252	247
